Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
16-Jul-2001,KOTAKMAH,EQ,45,45,46,44.5,44.5,44.5,44.94,2095,9413900000.00,,,
17-Jul-2001,KOTAKMAH,EQ,44.5,44,46,44,45.15,45.15,45.1,4489,20246270000.00,,,
18-Jul-2001,KOTAKMAH,EQ,45.15,45,45.45,42.1,44.85,44.9,44.94,3040,13661000000.00,,,
19-Jul-2001,KOTAKMAH,EQ,44.9,44.7,45,44.1,44.75,44.55,44.52,3455,15382960000.00,,,
20-Jul-2001,KOTAKMAH,EQ,44.55,44,44.95,43.55,43.55,43.6,43.92,2853,12531005000.00,,,
23-Jul-2001,KOTAKMAH,EQ,43.6,41.65,44,41.65,44,44,43.89,105,460825000.00,,,
24-Jul-2001,KOTAKMAH,EQ,44,35.5,43.5,35.5,40,39.95,40.47,4706,19042955000.00,,,
25-Jul-2001,KOTAKMAH,EQ,39.95,39.75,42.4,38.7,42.4,41.65,40.19,7239,29093435000.00,,,
26-Jul-2001,KOTAKMAH,EQ,41.65,42,42.35,40.65,42,42,41.65,3724,15511990000.00,,,
27-Jul-2001,KOTAKMAH,EQ,42,41.95,42.5,41.1,42.4,42.3,41.99,4703,19748185000.00,,,
30-Jul-2001,KOTAKMAH,EQ,42.3,40.1,42.25,40.1,42.25,41.45,40.64,3392,13784125000.00,,,
31-Jul-2001,KOTAKMAH,EQ,41.45,41.05,42.5,41.05,42.05,42,41.92,2776,11637120000.00,,,
1-Aug-2001,KOTAKMAH,EQ,42,42.05,43,42,42.95,42.45,42.23,4485,18940985000.00,,,
2-Aug-2001,KOTAKMAH,EQ,42.45,42.1,42.5,41.5,42.5,42.2,42.03,1867,7847050000.00,,,
3-Aug-2001,KOTAKMAH,EQ,42.2,43,43.15,42,43,43.05,42.83,4668,19993410000.00,,,
6-Aug-2001,KOTAKMAH,EQ,43.05,43,43.25,43,43,43,43,101101,434735625000.00,,,
7-Aug-2001,KOTAKMAH,EQ,43,43,43.5,42.5,42.85,42.8,42.95,6326,27168350000.00,,,
8-Aug-2001,KOTAKMAH,EQ,42.8,43.1,43.75,42.6,43.3,43.2,43,2770,11910555000.00,,,
9-Aug-2001,KOTAKMAH,EQ,43.2,43,43.4,43,43.4,43.3,43.08,1948,8392560000.00,,,
10-Aug-2001,KOTAKMAH,EQ,43.3,43.15,43.45,43,43.45,43,43.04,1384,5957385000.00,,,
13-Aug-2001,KOTAKMAH,EQ,43,44,44,43,43,43,43.27,1085,4695040000.00,,,
14-Aug-2001,KOTAKMAH,EQ,43,43.5,43.75,43,43,43,43.05,3931,16922050000.00,,,
16-Aug-2001,KOTAKMAH,EQ,43,43,43.9,43,43,43.1,43.03,4214,18131530000.00,,,
17-Aug-2001,KOTAKMAH,EQ,43.1,43,43.5,43,43,43,43.05,3985,17154110000.00,,,
20-Aug-2001,KOTAKMAH,EQ,43,43,43.4,43,43,43,43.03,785,3378050000.00,,,
21-Aug-2001,KOTAKMAH,EQ,43,43,43.45,43,43,43,43.19,1745,7536925000.00,,,
23-Aug-2001,KOTAKMAH,EQ,43,42.9,43.35,42.9,43.3,43,43,3205,13782800000.00,,,
24-Aug-2001,KOTAKMAH,EQ,43,43,43.25,43,43,43,43.05,2848,12260480000.00,,,
27-Aug-2001,KOTAKMAH,EQ,43,43,43.45,43,43.25,43.25,43.07,2794,12034910000.00,,,
28-Aug-2001,KOTAKMAH,EQ,43.25,43,43.25,43,43,43.05,43.02,2580,11098880000.00,,,
29-Aug-2001,KOTAKMAH,EQ,43.05,43.5,43.5,43,43.05,43.05,43.05,1331,5730150000.00,,,
30-Aug-2001,KOTAKMAH,EQ,43.05,43,43.25,43,43,43,43.01,1008,4335650000.00,,,
31-Aug-2001,KOTAKMAH,EQ,43,43,43.5,43,43,43.1,43.12,3622,15617700000.00,,,
3-Sep-2001,KOTAKMAH,EQ,43.1,43.85,44,43,43.05,43.15,43.58,3510,15295825000.00,,,
4-Sep-2001,KOTAKMAH,EQ,43.15,45.45,45.45,43,43,43,43.06,1051,4525425000.00,,,
5-Sep-2001,KOTAKMAH,EQ,43,43,43.25,43,43,43,43,2478,10655910000.00,,,
6-Sep-2001,KOTAKMAH,EQ,43,43.9,43.9,43,43,43,43,3770,16212700000.00,,,
7-Sep-2001,KOTAKMAH,EQ,43,43,43.4,43,43.1,43.15,43.09,2462,10609520000.00,,,
10-Sep-2001,KOTAKMAH,EQ,43.15,43,43.4,43,43,43,43.06,2664,11470840000.00,,,
11-Sep-2001,KOTAKMAH,EQ,43,43,43.35,42.5,43,43,42.84,15425,66074100000.00,,,
12-Sep-2001,KOTAKMAH,EQ,43,41.6,41.6,36,37.5,37.75,38.39,11878,45602250000.00,,,
13-Sep-2001,KOTAKMAH,EQ,37.75,38.5,38.9,37.75,38.2,37.75,38.13,3591,13691925000.00,,,
14-Sep-2001,KOTAKMAH,EQ,37.75,37.75,37.75,31.5,32.75,32.1,34,5307,18044500000.00,,,
17-Sep-2001,KOTAKMAH,EQ,32.1,30,30,26.5,26.5,27.3,27.67,14708,40693650000.00,,,
18-Sep-2001,KOTAKMAH,EQ,27.3,26.95,32.75,26,32.35,32.15,31.17,7843,24446040000.00,,,
19-Sep-2001,KOTAKMAH,EQ,32.15,32.1,36.9,32.05,35.25,35.75,35.06,7502,26303665000.00,,,
20-Sep-2001,KOTAKMAH,EQ,35.75,36,36.5,33,35.4,34.55,34.42,4826,16609990000.00,,,
21-Sep-2001,KOTAKMAH,EQ,34.55,34.55,41.5,34.55,37.1,37.8,39.31,17050,67016710000.00,,,
24-Sep-2001,KOTAKMAH,EQ,37.8,41.9,41.9,38,39.75,40,39.88,11490,45817230000.00,,,
25-Sep-2001,KOTAKMAH,EQ,40,40,40.2,40,40,40,40,8583,34334550000.00,,,
26-Sep-2001,KOTAKMAH,EQ,40,40.2,40.9,39.85,40.1,40.1,40.02,6456,25837800000.00,,,
27-Sep-2001,KOTAKMAH,EQ,40.1,40.2,41.5,40,40,40,40.42,3460,13986865000.00,,,
28-Sep-2001,KOTAKMAH,EQ,40,40.45,40.5,40,40,40.05,40.04,4639,18575075000.00,,,
1-Oct-2001,KOTAKMAH,EQ,40.05,40,40.1,40,40,40,40.01,3214,12858000000.00,,,
3-Oct-2001,KOTAKMAH,EQ,40,40.25,40.3,40,40,40,40.06,2431,9737700000.00,,,
4-Oct-2001,KOTAKMAH,EQ,40,40.05,40.25,40,40.2,40.05,40.03,2395,9586250000.00,,,
5-Oct-2001,KOTAKMAH,EQ,40.05,40,40.4,40,40.4,40.35,40.07,1739,6968000000.00,,,
8-Oct-2001,KOTAKMAH,EQ,40.35,38,40.5,38,40.5,40.1,39.87,8817,35154915000.00,,,
9-Oct-2001,KOTAKMAH,EQ,40.1,40,41.7,40,40.5,40.5,40.16,3332,13380755000.00,,,
10-Oct-2001,KOTAKMAH,EQ,40.5,40,40.9,40,40.85,40.85,40.1,1942,7788160000.00,,,
11-Oct-2001,KOTAKMAH,EQ,40.85,40.5,41,40,40,40.2,40.22,1955,7862250000.00,,,
12-Oct-2001,KOTAKMAH,EQ,40.2,40,40.05,37.75,38.6,38.75,38.75,2125,8233810000.00,,,
15-Oct-2001,KOTAKMAH,EQ,38.75,37.3,39,37.25,37.55,38,37.9,5746,21777590000.00,,,
16-Oct-2001,KOTAKMAH,EQ,38,37.05,40,37.05,39,39.8,38.52,3021,11635675000.00,,,
17-Oct-2001,KOTAKMAH,EQ,39.8,39.5,39.9,38.05,38.05,38.4,39.06,2279,8901185000.00,,,
18-Oct-2001,KOTAKMAH,EQ,38.4,38.2,38.85,38,38.5,38.45,38.37,1661,6373610000.00,,,
19-Oct-2001,KOTAKMAH,EQ,38.45,38.45,41,37.6,38,37.8,38.72,3285,12719425000.00,,,
22-Oct-2001,KOTAKMAH,EQ,37.8,38.5,40,38.1,39.65,39.15,39.45,4874,19229150000.00,,,
23-Oct-2001,KOTAKMAH,EQ,39.15,39,40.4,39,39.75,39.8,39.83,2970,11829825000.00,,,
24-Oct-2001,KOTAKMAH,EQ,39.8,40,40,39.05,39.2,39.25,39.28,1282,5035720000.00,,,
25-Oct-2001,KOTAKMAH,EQ,39.25,41.9,41.9,39.6,39.75,39.95,40.4,1940,7836850000.00,,,
29-Oct-2001,KOTAKMAH,EQ,39.95,40.25,41,38.75,38.75,39,39.84,1905,7590200000.00,,,
30-Oct-2001,KOTAKMAH,EQ,39,39.4,39.5,38.65,39,39,39.17,905,3544525000.00,,,
31-Oct-2001,KOTAKMAH,EQ,39,39,39.5,38.3,39,38.95,38.85,1150,4468040000.00,,,
1-Nov-2001,KOTAKMAH,EQ,38.95,38.5,38.95,38.05,38.7,38.55,38.58,730,2816600000.00,,,
2-Nov-2001,KOTAKMAH,EQ,38.55,37,39,37,38,38.25,38.39,2092,8032120000.00,,,
5-Nov-2001,KOTAKMAH,EQ,38.25,38,39.45,38,39.45,39.1,38.54,2738,10552490000.00,,,
6-Nov-2001,KOTAKMAH,EQ,39.1,39,40.1,38.5,39,39,39.53,7015,27732555000.00,,,
7-Nov-2001,KOTAKMAH,EQ,39,38.6,39.2,38.5,38.65,38.65,38.83,2006,7789285000.00,,,
8-Nov-2001,KOTAKMAH,EQ,38.65,37.65,39,37.6,38.55,38.55,38.69,6644,25705945000.00,,,
9-Nov-2001,KOTAKMAH,EQ,38.55,39.15,39.8,38.5,39.8,39.4,39.11,2715,10618470000.00,,,
12-Nov-2001,KOTAKMAH,EQ,39.4,39.75,40.5,39.1,39.15,39.2,39.62,3584,14198080000.00,,,
13-Nov-2001,KOTAKMAH,EQ,39.2,39,39.6,38.6,39,39.15,38.98,2968,11569755000.00,,,
14-Nov-2001,KOTAKMAH,EQ,39.15,40,41.5,39.7,40.95,40.8,40.72,10073,41012330000.00,,,
15-Nov-2001,KOTAKMAH,EQ,40.8,47.8,49,43.75,49,48.45,47.29,45463,214978110000.00,,,
19-Nov-2001,KOTAKMAH,EQ,48.45,50,53.8,50,52.5,52.5,51.89,28394,147332505000.00,,,
20-Nov-2001,KOTAKMAH,EQ,52.5,52.6,53,46.15,49,50,50.41,13205,66563555000.00,,,
21-Nov-2001,KOTAKMAH,EQ,50,46.35,52,46.2,50.65,50.45,50.16,8507,42675205000.00,,,
22-Nov-2001,KOTAKMAH,EQ,50.45,51,58,50,52.25,51.3,54.05,40852,220803470000.00,,,
23-Nov-2001,KOTAKMAH,EQ,51.3,54.8,54.8,51.5,52.2,51.95,52.86,12674,66988550000.00,,,
26-Nov-2001,KOTAKMAH,EQ,51.95,53.75,53.75,51,52,52,52.63,10338,54405040000.00,,,
27-Nov-2001,KOTAKMAH,EQ,52,52,53.5,50,50,50.45,51.19,10606,54295980000.00,,,
28-Nov-2001,KOTAKMAH,EQ,50.45,51,51,48,48,48.15,48.6,6705,32587305000.00,,,
29-Nov-2001,KOTAKMAH,EQ,48.15,47,48.95,46.5,48.45,48.2,47.73,7610,36324960000.00,,,
3-Dec-2001,KOTAKMAH,EQ,48.2,47,50.5,46.5,49.9,49.65,49.15,10779,52977775000.00,,,
4-Dec-2001,KOTAKMAH,EQ,49.65,48.85,49.7,48.5,49.5,49.4,49.1,2857,14026820000.00,,,
5-Dec-2001,KOTAKMAH,EQ,49.4,50.05,50.8,48.15,49.7,49.55,49.64,8785,43609410000.00,,,
6-Dec-2001,KOTAKMAH,EQ,49.55,53,53,48.5,48.5,48.6,50.26,17292,86916515000.00,,,
7-Dec-2001,KOTAKMAH,EQ,48.6,48,49.35,48,49,48.55,48.65,7562,36787845000.00,,,
10-Dec-2001,KOTAKMAH,EQ,48.55,54,54,48.6,49.4,49.35,49.47,16272,80492515000.00,,,
11-Dec-2001,KOTAKMAH,EQ,49.35,48.55,51.9,47.75,49.1,49.3,49.98,13511,67530345000.00,,,
12-Dec-2001,KOTAKMAH,EQ,49.3,49,50.35,48.1,48.1,48.3,49.1,3895,19126240000.00,,,
13-Dec-2001,KOTAKMAH,EQ,48.3,49.5,51.85,46.5,47.2,47.45,49.23,31287,154011560000.00,,,
14-Dec-2001,KOTAKMAH,EQ,47.45,48.1,51,48,51,50.65,49.75,26178,130240190000.00,,,
18-Dec-2001,KOTAKMAH,EQ,50.65,50.1,51.7,48.6,51.1,50.35,49.82,27379,136415190000.00,,,
19-Dec-2001,KOTAKMAH,EQ,50.35,50.5,51,49,49.8,49.45,49.95,16232,81086470000.00,,,
20-Dec-2001,KOTAKMAH,EQ,49.45,50,50.3,46.5,49.1,49.75,49.2,15775,77619895000.00,,,
21-Dec-2001,KOTAKMAH,EQ,49.75,55,55,47.25,50.25,49.4,48.75,18423,89815125000.00,,,
24-Dec-2001,KOTAKMAH,EQ,49.4,45,49.5,45,47.75,47.85,47.89,13924,66678455000.00,,,
26-Dec-2001,KOTAKMAH,EQ,47.85,48.95,51,48,48.5,48.85,49.25,6611,32562280000.00,,,
27-Dec-2001,KOTAKMAH,EQ,48.85,48.1,50,48.1,49.5,49.15,49.15,14717,72339825000.00,,,
28-Dec-2001,KOTAKMAH,EQ,49.15,47,50.1,47,48.65,49.45,49.12,17311,85031265000.00,,,
31-Dec-2001,KOTAKMAH,EQ,49.45,55,55,50,50.5,50.65,50.73,8389,42561095000.00,,,
1-Jan-2002,KOTAKMAH,EQ,50.65,49.75,50.85,48,48.05,49.1,49.28,10010,49324650000.00,,7410,0.7403
2-Jan-2002,KOTAKMAH,EQ,49.1,50,52.5,48.85,52,51.85,50.81,9060,46035540000.00,,8033,0.8866
3-Jan-2002,KOTAKMAH,EQ,51.85,51,52,50.9,51,51.5,51.34,10320,52984145000.00,,6927,0.6712
4-Jan-2002,KOTAKMAH,EQ,51.5,51.3,51.5,50,50,50.6,50.8,6765,34365285000.00,,4930,0.7288
7-Jan-2002,KOTAKMAH,EQ,50.6,50.5,60.75,50.5,60.75,58.95,56.55,41349,233816095000.00,,32778,0.7927
8-Jan-2002,KOTAKMAH,EQ,58.95,60,70.75,60,67.4,66.85,68.12,63094,429781010000.00,,33489,0.5308
9-Jan-2002,KOTAKMAH,EQ,66.85,69,73,66.1,67.5,67.7,70.18,88089,618187680000.00,,43954,0.499
10-Jan-2002,KOTAKMAH,EQ,67.7,68.4,70.3,66.25,68,67.8,68.51,23313,159715045000.00,,13301,0.5705
11-Jan-2002,KOTAKMAH,EQ,67.8,69.35,79,69.35,72.4,72.15,73.47,105177,772776850000.00,,58285,0.5542
14-Jan-2002,KOTAKMAH,EQ,72.15,74.9,86.5,74.9,81.65,80.55,79.67,68848,548509415000.00,,37362,0.5427
15-Jan-2002,KOTAKMAH,EQ,80.55,81.5,82.9,76.2,77,77.05,78.2,37778,295408785000.00,,19353,0.5123
16-Jan-2002,KOTAKMAH,EQ,77.05,78.95,78.95,75,75.6,75.05,76.34,20080,153282985000.00,,10666,0.5312
17-Jan-2002,KOTAKMAH,EQ,75.05,75.6,76.5,73,75,75.15,74.78,24092,180150490000.00,,16694,0.6929
18-Jan-2002,KOTAKMAH,EQ,75.15,70.2,76.5,70.2,75,75.05,75.31,22120,166581040000.00,,20274,0.9165
21-Jan-2002,KOTAKMAH,EQ,75.05,75,80,75,77.6,77.6,77.56,21010,162963575000.00,,12963,0.617
22-Jan-2002,KOTAKMAH,EQ,77.6,77.5,82,77,79,78.55,78.97,30632,241894860000.00,,24058,0.7854
23-Jan-2002,KOTAKMAH,EQ,78.55,78,79,75,76.8,76,76.46,37286,285093350000.00,,,
24-Jan-2002,KOTAKMAH,EQ,76,76.95,77,73,73.55,73.55,74.51,28206,210153335000.00,,,
25-Jan-2002,KOTAKMAH,EQ,73.55,72.35,72.5,68,69.8,69.4,69.61,36252,252344965000.00,,,
28-Jan-2002,KOTAKMAH,EQ,69.4,71.1,71.1,67.6,68.2,68.5,69.07,12505,86372195000.00,,,
29-Jan-2002,KOTAKMAH,EQ,68.5,69.9,70,67.05,68,67.35,67.96,10861,73814490000.00,,,
30-Jan-2002,KOTAKMAH,EQ,67.35,67,67.2,62.1,64.75,63.95,64.42,25311,163043110000.00,,,
31-Jan-2002,KOTAKMAH,EQ,63.95,70,76.75,70,76.75,76.75,76.57,30325,232183755000.00,,,
1-Feb-2002,KOTAKMAH,EQ,76.75,92.1,92.1,79,82.5,81.85,83.66,181201,1515967880000.00,,,
4-Feb-2002,KOTAKMAH,EQ,81.85,80,83.5,75.5,79,78.4,78.5,74435,584304105000.00,,137901,0.316
5-Feb-2002,KOTAKMAH,EQ,78.4,76.9,81.6,74.95,80,78.05,78.37,59764,468347320000.00,,35627,0.5961
6-Feb-2002,KOTAKMAH,EQ,78.05,82.9,82.9,77.5,79.4,78.35,79.38,36510,289831250000.00,,25526,0.6992
7-Feb-2002,KOTAKMAH,EQ,78.35,79.8,79.8,75,75.75,75.75,76.67,23218,178010770000.00,,18624,0.8021
8-Feb-2002,KOTAKMAH,EQ,75.75,77.5,79.3,76,78.5,77.65,78.06,35798,279452745000.00,,25883,0.723
11-Feb-2002,KOTAKMAH,EQ,77.65,77.7,83,76,82.25,81.95,80.74,51672,417214020000.00,,36785,0.7119
12-Feb-2002,KOTAKMAH,EQ,81.95,81.05,84.95,81.05,81.85,81.8,82.68,54797,453049760000.00,,36898,0.6734
13-Feb-2002,KOTAKMAH,EQ,81.8,82,84.7,80,82.9,82.1,82.14,38935,319821285000.00,,29613,0.7606
14-Feb-2002,KOTAKMAH,EQ,82.1,84,97,82.45,94.6,95.25,92,216380,1990795280000.00,,108475,0.5013
15-Feb-2002,KOTAKMAH,EQ,95.25,99.9,113.7,96.2,101,102.3,102.74,229827,2361127925000.00,,100688,0.4381
18-Feb-2002,KOTAKMAH,EQ,102.3,105,109.1,101,102,102,104.92,151930,1594063175000.00,,73389,0.483
19-Feb-2002,KOTAKMAH,EQ,102,105,106,94,94.7,95.3,97.94,87166,853729405000.00,,37216,0.427
20-Feb-2002,KOTAKMAH,EQ,95.3,90.2,99.3,90.2,96,95.7,95.6,47765,456644035000.00,,,
21-Feb-2002,KOTAKMAH,EQ,95.7,106,114.85,101.1,114.85,114.85,111.11,291667,3240710920000.00,,148988,0.5108
22-Feb-2002,KOTAKMAH,EQ,114.85,114.9,124.7,113,116.1,116.1,118.82,549094,6524090845000.00,,169831,0.3093
25-Feb-2002,KOTAKMAH,EQ,116.1,116,118.45,107.5,108.05,108.6,112.21,124402,1395914510000.00,,36192,0.2909
26-Feb-2002,KOTAKMAH,EQ,108.6,112,123.5,110,116.5,116.25,118.53,432104,5121539730000.00,,123121,0.2849
27-Feb-2002,KOTAKMAH,EQ,116.25,117.85,117.85,108,111,110.9,112.49,228415,2569454975000.00,,101691,0.4452
28-Feb-2002,KOTAKMAH,EQ,110.9,113.5,119,105.6,108.1,108.5,113.45,355164,4029209875000.00,,168240,0.4737
1-Mar-2002,KOTAKMAH,EQ,108.5,101,125,101,124,122.65,117.96,308513,3639170495000.00,,146873,0.4761
4-Mar-2002,KOTAKMAH,EQ,122.65,127,147.2,124,147.2,147.2,140.9,647280,9120378465000.00,,212523,0.3283
5-Mar-2002,KOTAKMAH,EQ,147.2,155,174.85,147.25,160.8,164.35,161.54,1283374,20732089270000.00,,208886,0.1628
6-Mar-2002,KOTAKMAH,EQ,164.35,162,176.9,156.15,162,161.5,167.93,1538453,25834758805000.00,,423755,0.2754
7-Mar-2002,KOTAKMAH,EQ,161.5,164,169,147.6,153,150.85,157.21,649304,10207823005000.00,,127538,0.1964
8-Mar-2002,KOTAKMAH,EQ,150.85,156.8,158.45,146.95,151,149.9,152.51,502264,7659790309999.99,,96843,0.1928
11-Mar-2002,KOTAKMAH,EQ,149.9,153.7,153.7,141.05,143.6,143.05,145.22,268402,3897640245000.00,,,
12-Mar-2002,KOTAKMAH,EQ,143.05,146.85,148.9,137.05,138.5,139.65,143.27,576437,8258347609999.99,,156588,0.1853
13-Mar-2002,KOTAKMAH,EQ,139.65,137,147.65,137,145.8,145.5,143.51,344850,4948821505000.00,,78253,0.2269
14-Mar-2002,KOTAKMAH,EQ,145.5,144.85,156.65,144.85,150.5,149.25,151.69,587571,8912588590000.00,,101727,0.1731
15-Mar-2002,KOTAKMAH,EQ,149.25,150,153.9,146.05,149,150.25,150.6,339354,5110701875000.00,,54110,0.1595
18-Mar-2002,KOTAKMAH,EQ,150.25,152.6,153.9,142.5,143,143.45,147.56,124696,1839983730000.00,,60272,0.4834
19-Mar-2002,KOTAKMAH,EQ,143.45,145,145.75,139,140,140,142.53,109573,1561728195000.00,,39490,0.3604
20-Mar-2002,KOTAKMAH,EQ,140,144,144,132.25,135,134.9,136.28,119705,1631297370000.00,,44190,0.3692
21-Mar-2002,KOTAKMAH,EQ,134.9,135.1,139,132.3,132.3,133.1,136.11,83299,1133818685000.00,,23889,0.2868
22-Mar-2002,KOTAKMAH,EQ,133.1,134.8,139.2,132.5,134,133.95,135.22,127947,1730073364999.99,,41130,0.3215
26-Mar-2002,KOTAKMAH,EQ,133.95,132.1,134,128.05,128.05,128.75,130.78,50948,666317325000.00,,24413,0.4792
27-Mar-2002,KOTAKMAH,EQ,128.75,129,131.95,129,131.5,130.5,130.43,61626,803817980000.00,,29973,0.4864
28-Mar-2002,KOTAKMAH,EQ,130.5,145,146.85,131.55,143,141.75,142.27,282971,4025727785000.00,,62961,0.2225
1-Apr-2002,KOTAKMAH,EQ,141.75,145,151.8,145,145.05,147.2,147.72,217590,3214305050000.00,,71808,0.33
2-Apr-2002,KOTAKMAH,EQ,147.2,147.9,159.95,147,157.5,155.5,154.89,446612,6917652584999.99,,172270,0.3857
3-Apr-2002,KOTAKMAH,EQ,155.5,154.95,170,153.05,169.7,166.35,164.35,460083,7561640895000.00,,179530,0.3902
4-Apr-2002,KOTAKMAH,EQ,166.35,171,174.4,165.25,170.05,171.35,170.66,315717,5388055090000.00,,106144,0.3362
5-Apr-2002,KOTAKMAH,EQ,171.35,170.9,175,160,160.05,160.7,163.64,143317,2345266665000.00,,47197,0.3293
8-Apr-2002,KOTAKMAH,EQ,160.7,158,163.1,150.6,161.8,160.75,157.25,277595,4365045920000.00,,112679,0.4059
9-Apr-2002,KOTAKMAH,EQ,160.75,160.55,165,159,161.75,160.1,160.46,150400,2413293675000.00,,87392,0.5811
10-Apr-2002,KOTAKMAH,EQ,160.1,158,165,158,160.7,162.45,161.14,200946,3238084410000.00,,108550,0.5402
11-Apr-2002,KOTAKMAH,EQ,162.45,160,168,159.75,166,165.5,163.43,179505,2933650260000.00,,68794,0.3832
12-Apr-2002,KOTAKMAH,EQ,165.5,166,186,166,184.1,183.15,177.74,633358,11257210385000.00,,256978,0.4057
15-Apr-2002,KOTAKMAH,EQ,183.15,181,189,174.9,175.1,175.25,180.21,345496,6226301590000.00,,115247,0.3336
16-Apr-2002,KOTAKMAH,EQ,175.25,172.5,204.9,172.5,201.5,200.7,191.2,758590,14504267594999.90,,,
17-Apr-2002,KOTAKMAH,EQ,200.7,202,207.65,186.15,186.35,188.4,196.64,516279,10152061010000.00,,91723,0.1777
18-Apr-2002,KOTAKMAH,EQ,188.4,189.4,195.4,180.6,183,182.85,189.78,314517,5968877025000.00,,52116,0.1657
19-Apr-2002,KOTAKMAH,EQ,182.85,185,187,172,176,176.4,178.88,266723,4771266415000.00,,80836,0.3031
22-Apr-2002,KOTAKMAH,EQ,176.4,178.5,183,174.9,177,175.75,178.56,156323,2791226880000.00,,33729,0.2158
23-Apr-2002,KOTAKMAH,EQ,175.75,177.7,182,173,175.35,175.95,177.53,202128,3588456790000.00,,32769,0.1621
24-Apr-2002,KOTAKMAH,EQ,175.95,177.5,190.8,177.05,190.05,187.8,184.73,260037,4803668140000.00,,,
25-Apr-2002,KOTAKMAH,EQ,187.8,191,192.75,184.5,185,184.9,186.22,179226,3337464010000.00,,96069,0.2187
26-Apr-2002,KOTAKMAH,EQ,184.9,187.9,191.95,178,180,180.15,184.64,102395,1890662739999.99,,21455,0.2095
29-Apr-2002,KOTAKMAH,EQ,180.15,179.7,184.95,175.05,183.4,183,181.74,101321,1841416675000.00,,23646,0.2334
30-Apr-2002,KOTAKMAH,EQ,183,183.6,186.9,179.05,180,180.8,182.71,65866,1203457135000.00,,,
2-May-2002,KOTAKMAH,EQ,180.8,185,185,175.05,176,175.95,179.68,87856,1578556525000.00,,31068,0.3536
3-May-2002,KOTAKMAH,EQ,175.95,180,180,171,171.05,171.95,174.46,80555,1405375390000.00,,27878,0.3461
6-May-2002,KOTAKMAH,EQ,171.95,169.5,173.5,165.5,166,166.35,169.04,77099,1303317750000.00,,29003,0.3762
7-May-2002,KOTAKMAH,EQ,166.35,167,174,166.35,166.5,167,169.39,97595,1653155845000.00,,25743,0.2638
8-May-2002,KOTAKMAH,EQ,167,170,170.75,165.55,166.2,166.45,168.5,74176,1249899265000.00,,23932,0.3226
9-May-2002,KOTAKMAH,EQ,166.45,178.9,178.9,167,167.25,168.4,170.7,129714,2214279575000.00,,29803,0.2298
10-May-2002,KOTAKMAH,EQ,168.4,169,169.85,162,162.8,162.8,164.79,79267,1306238880000.00,,24079,0.3038
13-May-2002,KOTAKMAH,EQ,162.8,168,168,157.3,159,158.35,161.02,86914,1399470640000.00,,35272,0.4058
14-May-2002,KOTAKMAH,EQ,158.35,162,162,150.1,150.15,150.95,154.63,109029,1685905550000.00,,45182,0.4144
15-May-2002,KOTAKMAH,EQ,150.95,154,163.75,153,157.95,155.8,157.79,273566,4316480570000.00,,59593,0.2178
16-May-2002,KOTAKMAH,EQ,155.8,158.75,161,151.8,153.75,152.45,154.76,90725,1404044420000.00,,22225,0.245
17-May-2002,KOTAKMAH,EQ,152.45,154,154,141,145.5,144.3,145.88,84515,1232937615000.00,,31595,0.3738
20-May-2002,KOTAKMAH,EQ,144.3,142,145,125,126,128,132.54,78541,1041003869999.99,,31565,0.4019
21-May-2002,KOTAKMAH,EQ,128,122,134.9,110,126.5,126.65,123.99,249748,3096501190000.00,,57058,0.2285
22-May-2002,KOTAKMAH,EQ,126.65,115.8,133.5,115.8,129,129.3,128.52,126247,1622546420000.00,,25140,0.1991
23-May-2002,KOTAKMAH,EQ,129.3,131,133.5,125,125.9,127.7,129.5,60864,788176270000.00,,18540,0.3046
24-May-2002,KOTAKMAH,EQ,127.7,130.05,144,130.05,143.15,141.8,139.5,159397,2223612020000.00,,52047,0.3265
27-May-2002,KOTAKMAH,EQ,141.8,138.05,145.9,137.5,139.55,138.7,141.76,84388,1196322095000.00,,17534,0.2078
28-May-2002,KOTAKMAH,EQ,138.7,140,147,133.3,134,136.2,141.28,125267,1769734180000.00,,25548,0.2039
29-May-2002,KOTAKMAH,EQ,136.2,139.25,142.5,133.35,136.3,136.05,137.42,70241,965238700000.00,,,
30-May-2002,KOTAKMAH,EQ,136.05,137,140.95,133.25,134.7,134.35,137.26,72917,1000829425000.00,,,
31-May-2002,KOTAKMAH,EQ,134.35,138.75,138.95,130.5,138,136.55,134.72,57368,772866680000.00,,,
3-Jun-2002,KOTAKMAH,EQ,136.55,139,140.7,133.25,133.8,134.2,137.32,33059,453969465000.00,,13590,0.4111
4-Jun-2002,KOTAKMAH,EQ,134.2,134,135.95,132,132,132.55,134.32,27358,367466375000.00,,10693,0.3909
5-Jun-2002,KOTAKMAH,EQ,132.55,134.9,139,133.95,137.9,136.6,136.55,45909,626903790000.00,,16743,0.3647
6-Jun-2002,KOTAKMAH,EQ,136.6,139,142.5,134.1,139,139.3,138.58,67985,942134580000.00,,23598,0.3471
7-Jun-2002,KOTAKMAH,EQ,139.3,138,138,130.65,131,132.95,134.86,31055,418799335000.00,,14546,0.4684
10-Jun-2002,KOTAKMAH,EQ,132.95,136,146,134,143.8,143.75,142.82,113904,1626820260000.00,,53996,0.474
